Source,Target,Type
118526360,1174614907888816128,Directed
1117102696123772928,803340754139672576,Directed
207166307,27970238,Directed
791719318320979968,1075011651366199297,Directed
827984604,295646911,Directed
92446190,1011817655957893120,Directed
108979413,1124284296565612544,Directed
260399941,15502657,Directed
842679437263028224,3305015481,Directed
4263007693,624247876,Directed
69133574,994170218862661633,Directed
4263007693,2203461956,Directed
15969459,129171898,Directed
827984604,51909512,Directed
842679437263028224,16222901,Directed
1571967648,2392176762,Directed
13074042,1067369677,Directed
4686586766,4686586766,Directed
2499047479,282980773,Directed
20531221,1011817655957893120,Directed
5685812,14465315,Directed
1327266882,805787760258908161,Directed
350283265,822533787808579585,Directed
13074042,921269952,Directed
3140904045,1211593596677181440,Directed
3191247045,737142202481016832,Directed
2973406683,1585054705,Directed
2522523884,1211593596677181440,Directed
2840658614,2251401824,Directed
2983468651,1011817655957893120,Directed
16741059,1011817655957893120,Directed
962027418188898304,305188645,Directed
1324960710,2427666512,Directed
5685812,1194976323946647558,Directed
69133574,437174272,Directed
4263007693,950783869158088704,Directed
16741059,3046338747,Directed
4263007693,84823872,Directed
211937351,711971403382259713,Directed
842679437263028224,2310495362,Directed
15821353,930871517860319232,Directed
973955318987210752,3199856542,Directed
466463499,2833710033,Directed
79975924,955039188264603648,Directed
973955318987210752,744979364224315392,Directed
4263007693,241513404,Directed
20444825,335879714,Directed
253412938,937196717178478592,Directed
254695026,1131854274223366144,Directed
973955318987210752,1050927630122389506,Directed
177729631,228874068,Directed
101800957,611597719,Directed
4263007693,132574633,Directed
15821353,756773281,Directed
44695301,1011817655957893120,Directed
9202502,1011817655957893120,Directed
2303856248,754517918,Directed
16741059,10552072,Directed
144592995,886342081748271105,Directed
4263007693,993830859865251840,Directed
997095129256116224,2831401824,Directed
260399941,368551889,Directed
4263007693,233583871,Directed
58096190,1011817655957893120,Directed
1823987821,577287055,Directed
14351134,776596952058388480,Directed
534563976,243389142,Directed
503776268,977295606367494144,Directed
260399941,1579555238,Directed
828846486,1075011651366199297,Directed
543981616,1179447535087190017,Directed
226310002,54091564,Directed
827984604,224858727,Directed
152899232,1011817655957893120,Directed
2242577035,1009632509703925760,Directed
543981616,1094863161419653125,Directed
842679437263028224,816126261135364096,Directed
827984604,402400258,Directed
4263007693,2987208869,Directed
3092381638,1566929401,Directed
788473481033834496,190097582,Directed
1156864631467642880,460698529,Directed
1072313615330484224,1011817655957893120,Directed
128042269,146652422,Directed
1022093583384567808,1024585904629972992,Directed
19675099,710207495734751232,Directed
758032644,767406438255849472,Directed
4263007693,1127355793278472192,Directed
3326816789,1011817655957893120,Directed
48707597,885513434569355265,Directed
4863609262,1653264782,Directed
350283265,264710287,Directed
69133574,22951007,Directed
144592995,1037352322920337408,Directed
412070956,1011817655957893120,Directed
18068926,985425300292022273,Directed
241965996,1579555238,Directed
13074042,2992309643,Directed
1211593596677181440,1011817655957893120,Directed
2544177302,1423625270,Directed
543981616,3596582003,Directed
973955318987210752,4712234240,Directed
1206222232860663808,971620109197312000,Directed
1653264782,3049022491,Directed
2239814438,919744697551253505,Directed
4263007693,971865418481750016,Directed
1127320376651014144,1075011651366199297,Directed
987645988037976064,23935538,Directed
4263007693,716226469958197248,Directed
842679437263028224,2214724458,Directed
141014920,141014920,Directed
1060213620397637632,2812514684,Directed
973955318987210752,1006806146974437376,Directed
13489282,3000274927,Directed
2288560424,885513434569355265,Directed
1060213620397637632,2455763407,Directed
46245868,1935355020,Directed
2303856248,1017505972754026496,Directed
69133574,224493319,Directed
1269972008,1153615205567537159,Directed
2596714112,1011817655957893120,Directed
973955318987210752,1933005691,Directed
1060213620397637632,521928877,Directed
974140999118319616,101366533,Directed
13074042,2830195082,Directed
3140904045,1630177776,Directed
534563976,258957501,Directed
503776268,1031856860,Directed
500162083,2865404679,Directed
925989238189019136,1041235321709449218,Directed
844152803991994368,127774379,Directed
5685812,124558037,Directed
1568606814,769373400,Directed
2960621777,1011817655957893120,Directed
72351806,1011817655957893120,Directed
25819761,2365729350,Directed
69133574,1715370056,Directed
350283265,305575850,Directed
844152803991994368,3075778559,Directed
974140999118319616,1965998539,Directed
4172817117,15588825,Directed
842679437263028224,32202537,Directed
57903417,796066121518645252,Directed
3347998991,18171199,Directed
211937351,1587277334,Directed
534563976,387844264,Directed
1099771031290593280,2932483053,Directed
1061859804,4871423998,Directed
842679437263028224,245067251,Directed
48707597,796122110292819972,Directed
4263007693,63278312,Directed
710207495734751232,120629514,Directed
862314906544218112,884114729626550272,Directed
913030820549611520,767675409336897536,Directed
815555071517872128,69577776,Directed
13074042,323307096,Directed
4263007693,416486064,Directed
69133574,1002754575336595458,Directed
43186378,377439160,Directed
69133574,9202502,Directed
2445765961,873195392346849280,Directed
1270312236,56198918,Directed
14351134,296624994,Directed
69133574,910883679706259457,Directed
1616038711,1011817655957893120,Directed
842679437263028224,75177594,Directed
710207495734751232,1011817655957893120,Directed
1478798131,1011817655957893120,Directed
923513734831755264,230596614,Directed
973955318987210752,1558406653,Directed
4263007693,17620399,Directed
350283265,875924594468802561,Directed
2840658614,1011817655957893120,Directed
842679437263028224,105412657,Directed
13489282,1260357936,Directed
877278595,271608889,Directed
14629263,1075011651366199297,Directed
374332465,248180678,Directed
1269972008,1064108650271309826,Directed
503776268,1201182195181858817,Directed
1022093583384567808,1075011651366199297,Directed
842679437263028224,1145654851,Directed
273781698,3364327647,Directed
144592995,14229705,Directed
842679437263028224,256130692,Directed
128042269,1081309537,Directed
49387266,711239660547264513,Directed
295344317,9735202,Directed
147102131,1011817655957893120,Directed
842679437263028224,12574332,Directed
207166307,785992587437944833,Directed
973955318987210752,755726,Directed
253246806,1031800486821646338,Directed
13074042,2288399325,Directed
827984604,932657569822228480,Directed
350283265,14124447,Directed
4879333204,1075011651366199297,Directed
791719318320979968,1010151737418608640,Directed
13074042,3360753387,Directed
128042269,1203106665551269888,Directed
5685812,726725974709121024,Directed
815555071517872128,135491183,Directed
962732997475799040,899690604,Directed
742788449493766144,1011817655957893120,Directed
13074042,264014037,Directed
20444825,2999816985,Directed
842679437263028224,758405210213650432,Directed
4263007693,803740640,Directed
1189324654495838208,382732734,Directed
2499047479,921269952,Directed
350283265,433559451,Directed
874444310439231488,1143001067963076609,Directed
534563976,2972141345,Directed
19806157,921385730,Directed
844152803991994368,3046338747,Directed
1117102696123772928,928376650797948928,Directed
844152803991994368,226088003,Directed
3140904045,875924594468802561,Directed
16736320,1075011651366199297,Directed
69133574,811923527683149824,Directed
46245868,1823987821,Directed
2544177302,976965802384642049,Directed
3320318445,1075011651366199297,Directed
974140999118319616,26005455,Directed
1571967648,754517918,Directed
898040958037753856,869872651623387137,Directed
704398332182044672,735751507698556928,Directed
18129188,855146726105137152,Directed
260399941,1559146597,Directed
750554018,861651977205407744,Directed
1161002240645091328,767675409336897536,Directed
16741059,1522181906,Directed
4263007693,91443529,Directed
2153958106,1011817655957893120,Directed
2440610314,144104581,Directed
1068951084,3065738848,Directed
4263007693,1079458941606772738,Directed
337230159,887685335295168514,Directed
1142396855252205568,975452621522853890,Directed
788473481033834496,788473481033834497,Directed
1037031813678542848,1075011651366199297,Directed
884253117251858432,1241814552,Directed
26833196,1174614907888816128,Directed
844152803991994368,10552072,Directed
1057284748429717504,1174614907888816128,Directed
44394901,62617663,Directed
842679437263028224,1209951289,Directed
400409011,445576043,Directed
226310002,796122110292819972,Directed
525529406,478311685,Directed
1269440827,1018459979047624710,Directed
845635834510479360,824070649073188865,Directed
266997926,1011817655957893120,Directed
1166544078516969472,1110356175835398144,Directed
1009356826801004544,599482460,Directed
13074042,2244233980,Directed
1060213620397637632,82271858,Directed
350283265,819544286479925249,Directed
3867945679,885513434569355265,Directed
1166544078516969472,1190726565073522694,Directed
20444825,244339432,Directed
974140999118319616,116995067,Directed
14564385,1213533142591528960,Directed
827984604,998511141964873728,Directed
815555071517872128,186953717,Directed
750554018,1211618710496014336,Directed
3867945679,3158451439,Directed
17369964,1075011651366199297,Directed
712454533943857152,3263578639,Directed
1210676077468823552,23946982,Directed
4263007693,435918724,Directed
844152803991994368,19994927,Directed
4263007693,1036136779731152897,Directed
1270312236,919744697551253505,Directed
13074042,1116318978253697024,Directed
4263007693,18414159,Directed
260399941,274487409,Directed
272005814,1011817655957893120,Directed
144592995,47885394,Directed
4263007693,3316423957,Directed
3128384108,1943363076,Directed
13074042,56302593,Directed
48707597,53833682,Directed
260399941,2945548339,Directed
869620600834318336,1075011651366199297,Directed
144592995,2439142170,Directed
4695216853,3298237454,Directed
537331597,1011817655957893120,Directed
13489282,225175389,Directed
791719318320979968,187973872,Directed
350283265,877278310732095489,Directed
78459415,2582330244,Directed
260399941,360127899,Directed
16741059,14778204,Directed
2773863188,4104255916,Directed
1165314053641854976,633700365,Directed
31357550,19539923,Directed
16741059,875924594468802561,Directed
844152803991994368,2865404679,Directed
1156864631467642880,836548849,Directed
4263007693,1908277165,Directed
2544177302,4274469015,Directed
4044779055,1011817655957893120,Directed
260399941,111107079,Directed
1198184915931672576,10062312,Directed
842679437263028224,997538614543347712,Directed
925989238189019136,1291259790,Directed
423847851,250202811,Directed
534563976,39544126,Directed
1210467666571546624,1011817655957893120,Directed
260399941,488480041,Directed
197662233,1888937989,Directed
2349907753,3060444101,Directed
144592995,1060359588351012864,Directed
25819761,777142978200629248,Directed
4263007693,958257292943572994,Directed
207166307,974136656281374720,Directed
13074042,130945177,Directed
1206222232860663808,1011817655957893120,Directed
874444310439231488,881912092382683137,Directed
84618490,983470194982088704,Directed
13074042,278672435,Directed
86146885,1172579509,Directed
503776268,172407756,Directed
13074042,955990943911510016,Directed
877278595,1100902335906078720,Directed
973955318987210752,2957273387,Directed
844152803991994368,169974815,Directed
962732997475799040,1241814552,Directed
4263007693,4505104421,Directed
13074042,488480041,Directed
2505271093,738453283577139200,Directed
13489282,1941533377,Directed
295344317,1082884710,Directed
273781698,1011817655957893120,Directed
223790179,1011817655957893120,Directed
16741059,3869498103,Directed
752982253576318976,188423774,Directed
3867945679,2279320206,Directed
1038551897634787328,1174614907888816128,Directed
877278595,1099171405,Directed
13074042,32463745,Directed
4263007693,778329986176577536,Directed
2434720146,1011817655957893120,Directed
960947423320326144,24228154,Directed
2427666512,5830172,Directed
400409011,2714351574,Directed
20444825,925663923562598400,Directed
922770301829681152,1011817655957893120,Directed
21248597,1011817655957893120,Directed
50267360,19539923,Directed
758032644,1075011651366199297,Directed
2303856248,1161732794034380800,Directed
1269972008,971620109197312000,Directed
174369006,1011817655957893120,Directed
543981616,2167201254,Directed
594421145,377279745,Directed
2544177302,498631199,Directed
543981616,317246674,Directed
3191247045,1190726565073522694,Directed
226310002,1064108650271309826,Directed
704398332182044672,162285784,Directed
4263007693,719098026434945025,Directed
973955318987210752,1148456420918157313,Directed
4263007693,2343347742,Directed
1042834189245194240,1011817655957893120,Directed
3070187416,1174614907888816128,Directed
973955318987210752,25030008,Directed
144592995,17466375,Directed
2476114508,1174614907888816128,Directed
276508048,1011817655957893120,Directed
1204483687426985984,1204483687426985992,Directed
39387668,865596066955243520,Directed
543981616,129847976,Directed
2544177302,944667525895413760,Directed
842679437263028224,8932752,Directed
1139059532,1011817655957893120,Directed
437511920,623028798,Directed
211937351,2185163053,Directed
236102260,29178403,Directed
350283265,891489280861904896,Directed
4263007693,860305025469267968,Directed
791719318320979968,252341331,Directed
46245868,1559146597,Directed
260399941,179502768,Directed
13489282,2300614526,Directed
4263007693,982653290046369792,Directed
1270312236,737142202481016832,Directed
2397601188,531140790,Directed
3867945679,877122703,Directed
92986418,1211618710496014336,Directed
827984604,377718670,Directed
704398332182044672,132958057,Directed
316215253,1011817655957893120,Directed
256020572,368551889,Directed
844152803991994368,4241359336,Directed
342250615,776402106,Directed
1269972008,723311846359322626,Directed
1678564044,10068522,Directed
827984604,1265287416,Directed
211937351,45233389,Directed
553178890,553178890,Directed
827984604,367739947,Directed
884253117251858432,232685503,Directed
13074042,3053420296,Directed
226310002,1174614907888816128,Directed
3867945679,2259569294,Directed
1027109974835486720,1204128767251230720,Directed
1184930205091151872,1011817655957893120,Directed
48707597,905574887439212544,Directed
2349907753,14403154,Directed
1156864631467642880,425745533,Directed
974328008,1075011651366199297,Directed
960947423320326144,938494633478443009,Directed
1166042679496626176,952126805808267264,Directed
877278595,596303533,Directed
842679437263028224,362505216,Directed
46245868,160865967,Directed
10915042,45550994,Directed
1022093583384567808,97687398,Directed
16741059,1049033272754409472,Directed
18100201,139598778,Directed
14564385,11830952,Directed
842679437263028224,1105614885608669189,Directed
1269972008,1132890775891505152,Directed
1189324654495838208,57433763,Directed
1204483687426985984,497541118,Directed
837329373325848576,1011817655957893120,Directed
13074042,750892662224453632,Directed
4263007693,840410448805675009,Directed
48707597,824070649073188865,Directed
13074042,20156540,Directed
260399941,39092173,Directed
13074042,2365729350,Directed
3191247045,781906516173467648,Directed
525529406,920021913908387840,Directed
295344317,1522181906,Directed
4044779055,1204128767251230720,Directed
20444825,4499653295,Directed
3191247045,1066962987276103681,Directed
534563976,22753886,Directed
791719318320979968,469232894,Directed
543981616,916426811696873472,Directed
211937351,1019249776804671489,Directed
1191546768107945984,390825318,Directed
842679437263028224,9001742,Directed
1060213620397637632,249345878,Directed
842679437263028224,4881168165,Directed
2544177302,363143381,Directed
842679437263028224,248821760,Directed
144592995,230414794,Directed
1956337231,1011817655957893120,Directed
144592995,1662924312,Directed
973955318987210752,15826695,Directed
4263007693,1047459769538109440,Directed
960947423320326144,3199856542,Directed
1156864631467642880,2596714112,Directed
20444825,971865418481750016,Directed
923513734831755264,100268946,Directed
2960621777,2960621777,Directed
534563976,701112896,Directed
956460180,983470194982088704,Directed
2303856248,823044740086120448,Directed
22191337,1011817655957893120,Directed
211937351,66823355,Directed
1000051374346985472,2365729350,Directed
144592995,468350063,Directed
3013058956,711000475340902400,Directed
381225155,1011817655957893120,Directed
1134925528740159488,800284284028227585,Directed
5685812,79414778,Directed
922109833637126144,778329986176577536,Directed
845635834510479360,971620109197312000,Directed
1117102696123772928,1011817655957893120,Directed
980725310122549248,1011817655957893120,Directed
144592995,3402258700,Directed
503776268,1125940251397169152,Directed
2459587908,1075011651366199297,Directed
974140999118319616,1329937658,Directed
326077427,971573194288259072,Directed
350283265,261319496,Directed
69133574,1241814552,Directed
13074042,101463274,Directed
49683966,9202502,Directed
350283265,725543183858458624,Directed
400409011,781449143600447488,Directed
20444825,823541581307408388,Directed
338315801,767675409336897536,Directed
923513734831755264,242279074,Directed
925989238189019136,928564201139900416,Directed
423847851,37576152,Directed
842679437263028224,777723782,Directed
842679437263028224,857146326664060929,Directed
211937351,1165682213205217281,Directed
63039586,1011817655957893120,Directed
44394901,1908277165,Directed
974140999118319616,76878197,Directed
534563976,869914029518663680,Directed
1004225337163747328,971620109197312000,Directed
435192098,1011817655957893120,Directed
974140999118319616,757023353253224448,Directed
973955318987210752,921269952,Directed
78459415,793201406010417152,Directed
3191247045,4568268135,Directed
716783871807725568,1011817655957893120,Directed
2933519596,193712217,Directed
842679437263028224,246141835,Directed
4511929815,1579555238,Directed
1003012117077876736,1011817655957893120,Directed
842679437263028224,55945395,Directed
4263007693,194706759,Directed
1060213620397637632,1011817655957893120,Directed
708559276596453376,1011817655957893120,Directed
165457545,1011817655957893120,Directed
842679437263028224,21021109,Directed
346069550,1075011651366199297,Directed
69133574,404107193,Directed
534563976,1114779334294876162,Directed
207166307,757023353253224448,Directed
1027109974835486720,1132890775891505152,Directed
1679260675,2365729350,Directed
20828110,2963158643,Directed
3091570785,1011817655957893120,Directed
3347998991,1011817655957893120,Directed
842679437263028224,973759158,Directed
554810402,1203825050476072960,Directed
827984604,106568918,Directed
543981616,2365729350,Directed
789188450318639104,1011817655957893120,Directed
792773613132873728,1011817655957893120,Directed
534563976,18273145,Directed
3140904045,2358035984,Directed
13074042,466062053,Directed
960947423320326144,488480041,Directed
1203106665551269888,2252043872,Directed
3448770088,143117913,Directed
69133574,59015490,Directed
211937351,469773577,Directed
1045221678794645504,72248630,Directed
842679437263028224,279853212,Directed
1269440827,92026573,Directed
128042269,1011817655957893120,Directed
543981616,2179114005,Directed
2973406683,774098926928408576,Directed
1061859804,972106829793808384,Directed
273781698,1882066740,Directed
10915042,1160517484597972992,Directed
788473481033834496,1153291451213725696,Directed
3867945679,710123736175783938,Directed
2553468265,69577776,Directed
791719318320979968,2877012056,Directed
20444825,1003969566,Directed
1009356826801004544,1010151737418608640,Directed
162285784,1075011651366199297,Directed
260399941,75350463,Directed
4263007693,1132618837482909696,Directed
1203623631856779264,3147333716,Directed
307229074,745014260087070720,Directed
785599463184211968,1033019474352451584,Directed
273781698,848653989226975232,Directed
82124446,55594732,Directed
13074042,216639467,Directed
2973406683,211180521,Directed
177729631,955846902,Directed
13074042,354537284,Directed
974140999118319616,54091564,Directed
48707597,744528713417560064,Directed
26833196,3065738848,Directed
923513734831755264,348525555,Directed
1571967648,1241814552,Directed
2303856248,51824464,Directed
553178890,38145148,Directed
78459415,258761066,Directed
1679260675,983470194982088704,Directed
260399941,75958753,Directed
350283265,2817513636,Directed
705566720132403200,987780156843585536,Directed
910883679706259456,1011817655957893120,Directed
1060213620397637632,1212252717621448704,Directed
92986418,1630177776,Directed
10915042,983470194982088704,Directed
842679437263028224,779794616354758656,Directed
2567686548,125325214,Directed
2973406683,2339098872,Directed
960947423320326144,1823987821,Directed
260399941,2782755278,Directed
894214741677277184,3229980963,Directed
1269972008,2343347742,Directed
1029329656959434752,595286659,Directed
24914741,1324960710,Directed
78459415,967170163702366208,Directed
79975924,9375862,Directed
1241814552,1075011651366199297,Directed
1068951084,711000475340902400,Directed
1571967648,1011817655957893120,Directed
273781698,2800130574,Directed
49013575,3065738848,Directed
314845003,767675409336897536,Directed
350283265,1328949324,Directed
783037288863428608,69577776,Directed
4263007693,47948334,Directed
827984604,479600113,Directed
842679437263028224,778547520,Directed
13074042,112610515,Directed
1241814552,1158028952729989122,Directed
842679437263028224,912370041898848257,Directed
13074042,2353378285,Directed
13074042,1265287416,Directed
4263007693,330082856,Directed
1194014980758216704,1011817655957893120,Directed
534563976,892767748060786688,Directed
2300614526,1192152861733457922,Directed
1099771031290593280,4346029757,Directed
84618490,2815061928,Directed
16728586,1011817655957893120,Directed
177729631,40292349,Directed
1823987821,103516223,Directed
534563976,1292270900,Directed
13074042,24228154,Directed
51232377,1075011651366199297,Directed
144592995,415994531,Directed
503776268,741998231714828289,Directed
974140999118319616,1132890775891505152,Directed
279084729,1011817655957893120,Directed
13489282,567537377,Directed
742943390,1011817655957893120,Directed
4263007693,564806527,Directed
2285844750,517163481,Directed
79975924,1181671987271360512,Directed
960947423320326144,317246674,Directed
877278595,2449496046,Directed
965072442954690560,1011817655957893120,Directed
2420911094,174434226,Directed
554757120,1152052858721918977,Directed
19675099,20467154,Directed
1148456420918157312,1011817655957893120,Directed
7534972,31631011,Directed
20444825,896251486761517057,Directed
543981616,14629263,Directed
121340103,1075011651366199297,Directed
1009356826801004544,820902704717463552,Directed
974140999118319616,801484971311595521,Directed
10915042,214179513,Directed
4263007693,1087033526887817216,Directed
260399941,20520190,Directed
554757120,1190726565073522694,Directed
273781698,74747679,Directed
314845003,1011817655957893120,Directed
2153958106,834338938118619137,Directed
69133574,3253754380,Directed
260399941,929826847,Directed
1133787552765292544,875924594468802561,Directed
2233551997,1011817655957893120,Directed
79975924,951690486917582850,Directed
755726,1011817655957893120,Directed
1133787552765292544,1001815159424380928,Directed
295344317,4849181554,Directed
13074042,16593420,Directed
46245868,1038472855762202630,Directed
352684272,2720809080,Directed
708106158851096576,1054600164172677120,Directed
1653264782,3596582003,Directed
14174897,3308513190,Directed
46245868,119542051,Directed
744328644,102433987,Directed
842679437263028224,296622890,Directed
350283265,899616042,Directed
1204483687426985984,578248950,Directed
57903417,54091564,Directed
1134925528740159488,1673837552,Directed
4263007693,227965066,Directed
4263007693,3378279069,Directed
868665666,1011817655957893120,Directed
13074042,190881605,Directed
827996690397462528,1011817655957893120,Directed
1161002240645091328,1036374746739425280,Directed
1388496048,56302593,Directed
750554018,334553913,Directed
15821353,1365606414,Directed
1107764947155443712,14351134,Directed
13074042,2446400162,Directed
534563976,272702119,Directed
842679437263028224,1100476512753471488,Directed
827984604,1011817655957893120,Directed
842679437263028224,1141777320237314048,Directed
974140999118319616,2363991360,Directed
3867945679,1136353565386059777,Directed
400694446,1011817655957893120,Directed
1060213620397637632,1140541095266279425,Directed
842679437263028224,889496455,Directed
13074042,6202072,Directed
98792382,390722263,Directed
2445765961,1949135078,Directed
842679437263028224,1005922545533628420,Directed
534563976,1685846359,Directed
923513734831755264,957281064057110528,Directed
815555071517872128,1968221670,Directed
1269972008,4247407733,Directed
869620600834318336,919744697551253505,Directed
974140999118319616,27970238,Directed
78459415,28129765,Directed
629399145,1011817655957893120,Directed
4263007693,24717842,Directed
543981616,1053730855632416771,Directed
4263007693,210630792,Directed
2445765961,2788341922,Directed
543981616,1038551897634787328,Directed
973955318987210752,72144370,Directed
4263007693,416332992,Directed
79975924,878633326378188801,Directed
842679437263028224,746263383473799169,Directed
959922860293873664,1172978218015625219,Directed
148942360,1150042151352438786,Directed
543981616,708089570147995649,Directed
4263007693,4198304968,Directed
226310002,487591585,Directed
13489282,1011817655957893120,Directed
960947423320326144,53528086,Directed
15821353,1949796822,Directed
844152803991994368,94910867,Directed
13489282,260399941,Directed
4263007693,1657315094,Directed
894114516417609728,162285784,Directed
865313860370264064,1131847753393475584,Directed
974140999118319616,162285784,Directed
24914741,1042507385246384128,Directed
1065941148630421504,1061249976154710016,Directed
4263007693,312301389,Directed
3867945679,241445758,Directed
1241814552,2468540724,Directed
466463499,318455338,Directed
2840658614,135724603,Directed
845635834510479360,80253571,Directed
236624185,1011817655957893120,Directed
77442727,1075011651366199297,Directed
1009356826801004544,886578015999635456,Directed
1134925528740159488,719865592258379776,Directed
4263007693,338829710,Directed
20444825,3380810656,Directed
534563976,621422304,Directed
307229074,1000814755664150528,Directed
548687105,1172978218015625219,Directed
226310002,801484971311595521,Directed
827984604,2873271533,Directed
13489282,783014080395276288,Directed
13074042,903507217,Directed
46245868,334553913,Directed
893306322904641536,260583170,Directed
1210467666571546624,458127699,Directed
791719318320979968,147411178,Directed
4263007693,629759916,Directed
874444310439231488,1136971679278800896,Directed
4263007693,1019398505335545856,Directed
273781698,162285784,Directed
345609141,2562697230,Directed
48707597,757023353253224448,Directed
20444825,123246267,Directed
3140904045,4609703235,Directed
2544177302,544118282,Directed
4263007693,1118525920334233601,Directed
2779498763,368551889,Directed
1207703582784577536,890405820,Directed
503776268,222199293,Directed
2616835665,1345208706,Directed
58096190,983470194982088704,Directed
226310002,16967457,Directed
1119310284,1196659175515811841,Directed
350283265,173865377,Directed
1156864631467642880,156877944,Directed
3975053308,1024585904629972992,Directed
253246806,887523866200887296,Directed
260399941,14978501,Directed
43186378,1002754575336595458,Directed
4263007693,797609436357525504,Directed
137795666,1011817655957893120,Directed
4263007693,376917213,Directed
1036979600780406784,697390227065856000,Directed
46782674,1011817655957893120,Directed
1269972008,955039188264603648,Directed
207166307,794243283442692096,Directed
437511920,270766834,Directed
1018956255212331008,1011817655957893120,Directed
804986577491398656,1011817655957893120,Directed
1099771031290593280,708444718498234368,Directed
295344317,1074770804,Directed
974140999118319616,2846283500,Directed
503776268,1634091332,Directed
815555071517872128,785599463184211969,Directed
44394901,1011817655957893120,Directed
86146885,24233443,Directed
4263007693,39666157,Directed
1207435325515206656,1066962987276103681,Directed
4263007693,94910867,Directed
13489282,30993416,Directed
742831365914263552,1011817655957893120,Directed
350283265,1039607994848370691,Directed
1823987821,836526073340801024,Directed
842679437263028224,1034250241875365888,Directed
260399941,737399328105435136,Directed
3867945679,925683142312235008,Directed
1067369677,1011817655957893120,Directed
14987896,1011817655957893120,Directed
744328644,560042144,Directed
2303856248,258018389,Directed
2303856248,94910867,Directed
78459415,849094155041218560,Directed
1183885034220150784,136264730,Directed
1060213620397637632,2666328559,Directed
973955318987210752,1061655036034375680,Directed
842679437263028224,21729540,Directed
2349907753,709564705304498176,Directed
350283265,69577776,Directed
211937351,3969351,Directed
4263007693,164348849,Directed
4263007693,1112454257372995584,Directed
4263007693,1481875442,Directed
925989238189019136,40932559,Directed
4263007693,480875170,Directed
433559451,712172447223717888,Directed
350283265,249559627,Directed
923513734831755264,600464768,Directed
842679437263028224,25081451,Directed
534563976,84013631,Directed
923513734831755264,111487503,Directed
1081055750,149014255,Directed
1027109974835486720,779373961951973377,Directed
4863609262,880743180483907585,Directed
1400489058,58461485,Directed
13074042,14368584,Directed
79975924,788365538565259264,Directed
3191247045,16967457,Directed
1068951084,873596065131274240,Directed
791719318320979968,2546687697,Directed
13489282,157793993,Directed
2973406683,1719561181,Directed
877278595,903229881286348800,Directed
78459415,139830177,Directed
534563976,823520005706883072,Directed
960947423320326144,377578645,Directed
20444825,2831401824,Directed
13074042,702604118850985984,Directed
20444825,55209328,Directed
15496407,154615744,Directed
844152803991994368,767675409336897536,Directed
19675099,1096891039489638402,Directed
534563976,739084371110531072,Directed
69133574,976418851452870656,Directed
226310002,3509153594,Directed
10915042,1072313615330484224,Directed
1107764947155443712,1011817655957893120,Directed
33764964,1133766761004883968,Directed
1038551897634787328,1011817655957893120,Directed
16047639,1066962987276103681,Directed
543981616,1670036096,Directed
266762558,3060444101,Directed
750554018,519388183,Directed
507582860,179502768,Directed
1156864631467642880,16004228,Directed
842679437263028224,2458420375,Directed
1027109974835486720,1112147556845248513,Directed
294851207,91195150,Directed
4263007693,944187137024335873,Directed
2445765961,17270684,Directed
922109833637126144,92026573,Directed
960947423320326144,1241814552,Directed
923513734831755264,775371000397565952,Directed
1678564044,1075011651366199297,Directed
350283265,804328880807051264,Directed
260399941,948762316161667073,Directed
149000021,1011817655957893120,Directed
1060213620397637632,69133574,Directed
82560556,875924594468802561,Directed
974140999118319616,2976656661,Directed
943420740891791360,1168570078750638080,Directed
4263007693,812424817483751424,Directed
4263007693,212527054,Directed
962027418188898304,937187514,Directed
842679437263028224,987991374,Directed
1269972008,955709459065659392,Directed
842679437263028224,1142944606234927104,Directed
223938525,1011817655957893120,Directed
815555071517872128,20467154,Directed
15838561,1011817655957893120,Directed
534563976,979332576073658369,Directed
257757365,299115067,Directed
1060213620397637632,2202197438,Directed
842679437263028224,39744352,Directed
16741059,856203224,Directed
445827586,1011817655957893120,Directed
50267360,1075011651366199297,Directed
842679437263028224,570841936,Directed
842679437263028224,195067962,Directed
1189324654495838208,4839473259,Directed
374332465,81789088,Directed
3412916241,1011817655957893120,Directed
257757365,509091855,Directed
1060213620397637632,793201406010417152,Directed
842679437263028224,770778044000763904,Directed
815555071517872128,1075011651366199297,Directed
1194014980758216704,274958280,Directed
1134925528740159488,783965762167902208,Directed
922109833637126144,1066962987276103681,Directed
1060213620397637632,285614027,Directed
445827586,2865404679,Directed
79975924,397025602,Directed
4263007693,210220381,Directed
144592995,3227218689,Directed
13074042,857296650561138688,Directed
98792382,1097552545411678208,Directed
1204483687426985984,1075011651366199297,Directed
4263007693,2831748727,Directed
4263007693,823054481311014912,Directed
47332433,1075011651366199297,Directed
2679267636,19539923,Directed
525529406,1014928101036437504,Directed
260399941,332861757,Directed
253412938,37870719,Directed
974140999118319616,773510163709984769,Directed
4263007693,394290965,Directed
1571967648,2864838309,Directed
4263007693,2823505050,Directed
273781698,107150164,Directed
144592995,16963832,Directed
1060213620397637632,2421258066,Directed
1009356826801004544,1074770804,Directed
792366494,1174614907888816128,Directed
534563976,264138697,Directed
1269972008,248227983,Directed
791719318320979968,1297046882,Directed
1129654086859517952,103516223,Directed
2303856248,108105347,Directed
1198184915931672576,1009058713502650369,Directed
1143783869268680704,1091555474439208961,Directed
4263007693,18046934,Directed
253412938,202751554,Directed
