Source,Target,Type
1174614907888816128,3065972386,Directed
1011817655957893120,961919877454946304,Directed
1011817655957893120,3946245767,Directed
4610754437,235261861,Directed
1209232959410073600,974707679791927296,Directed
1011817655957893120,374659701,Directed
1011817655957893120,842679437263028224,Directed
415863443,13074042,Directed
54091564,974140999118319616,Directed
2830422401,827801822,Directed
1191833836000292864,4263007693,Directed
1181367479882285056,1175299088,Directed
543981616,80250475,Directed
375921232,176926525,Directed
2476114508,2344530218,Directed
366142567,1134925528740159488,Directed
2279320206,2920033789,Directed
885513434569355264,2344530218,Directed
2927290219,235261861,Directed
500162083,1066187123303358464,Directed
1011817655957893120,6006592,Directed
4187716153,235261861,Directed
3434515732,128042269,Directed
2365729350,960947423320326144,Directed
2782594274,2483418230,Directed
1011817655957893120,20531221,Directed
19675099,33836629,Directed
1075011651366199296,885953601067208704,Directed
3867945679,2768557727,Directed
1164834321171009536,2242987496,Directed
100640404,286204110,Directed
710123736175783936,2344530218,Directed
978091613036560384,3867945679,Directed
1009871088820482048,4263007693,Directed
1016712164990767104,974140999118319616,Directed
830130240793899008,827801822,Directed
2920033789,827801822,Directed
1183885034220150784,94854626,Directed
859116252,10671602,Directed
1197802938846121984,2241662364,Directed
1011817655957893120,3347998991,Directed
924173288409939968,3867945679,Directed
14770018,34677653,Directed
1011817655957893120,188545143,Directed
3867945679,1924501530,Directed
1111920541,904669934436970496,Directed
1611951505,35865630,Directed
2704581690,4263007693,Directed
2339161019,2476114508,Directed
1011817655957893120,235261861,Directed
960947423320326144,13074042,Directed
14364352,235261861,Directed
1179447535087190016,2303856248,Directed
1190726565073522688,3062012287,Directed
919744697551253504,15754281,Directed
53528086,235261861,Directed
22343647,273781698,Directed
317271050,254147480,Directed
795132869559496704,820089602,Directed
1038551897634787328,822533787808579584,Directed
1006806146974437376,625022363,Directed
1006806146974437376,3230388598,Directed
1172357958048632832,181238758,Directed
116621683,503776268,Directed
897337942498172928,308613286,Directed
2830422401,3867945679,Directed
1131854274223366144,71684691,Directed
2445564477,2445765961,Directed
973955318987210752,931042575158513664,Directed
1066962987276103680,534563976,Directed
3867945679,877122703,Directed
1011817655957893120,1953297788,Directed
1011817655957893120,1036015024152752128,Directed
543981616,990643968252743680,Directed
4686586766,84618490,Directed
919744697551253504,4263007693,Directed
1035422540166967296,3065972386,Directed
1011817655957893120,815555071517872128,Directed
974140999118319616,2344530218,Directed
1269440827,1324960710,Directed
921269952,1212465001,Directed
89378676,295344317,Directed
245217900,844152803991994368,Directed
1011817655957893120,23378774,Directed
12306,260399941,Directed
2704581690,48707597,Directed
190179815,2427666512,Directed
1064108650271309824,1068951084,Directed
1136370591517290496,3065972386,Directed
19889825,889430994,Directed
1165314053641854976,1241814552,Directed
1011817655957893120,1823987821,Directed
19994927,34677653,Directed
889857651676459008,2440610314,Directed
749287970742472704,2920033789,Directed
1190726565073522688,1260514195,Directed
1011817655957893120,1270312236,Directed
525529406,14505838,Directed
1013232376758128640,1183885034220150784,Directed
1075011651366199296,316842679,Directed
1011817655957893120,292126198,Directed
107702536,207166307,Directed
1213156521216884736,3065972386,Directed
828330692564103168,2768557727,Directed
1265287416,235261861,Directed
257757365,1038551897634787328,Directed
3146740677,1014914504314925056,Directed
1075011651366199296,34677653,Directed
2440258777,13074042,Directed
1167844985271660544,2344530218,Directed
84618490,1207703582784577536,Directed
1011817655957893120,923513734831755264,Directed
234639036,1241814552,Directed
2920033789,2369530147,Directed
919744697551253504,2476114508,Directed
2229505322,2335620763,Directed
1075011651366199296,109312021,Directed
1241814552,543981616,Directed
452355286,1175299088,Directed
904618028087816192,71684691,Directed
2830187256,885953601067208704,Directed
885513434569355264,2369530147,Directed
1011817655957893120,1113174766490447872,Directed
2846283500,974140999118319616,Directed
3090421505,1126476188,Directed
1014914504314925056,2920033789,Directed
1212465001,1212465001,Directed
368551889,235261861,Directed
124808532,5685812,Directed
41130861,91424098,Directed
2455763407,91424098,Directed
1888937989,393334207,Directed
1066962987276103680,1014914504314925056,Directed
3001012567,2158114080,Directed
2279320206,1014914504314925056,Directed
1011817655957893120,207166307,Directed
618637005,1335366913,Directed
125325214,960947423320326144,Directed
381070776,14159148,Directed
2339161019,4338452835,Directed
973402739421020160,4338452835,Directed
704115555867840512,1134925528740159488,Directed
2901818404,316842679,Directed
828330692564103168,20562637,Directed
160083636,858848842170630144,Directed
1086037534176473088,1086037534176473088,Directed
897337942498172928,503776268,Directed
1075011651366199296,898142425,Directed
1011817655957893120,69133574,Directed
1211618710496014336,2768557727,Directed
710766734278578176,18068926,Directed
2662139235,13074042,Directed
128890237,923513734831755264,Directed
806187793,742788449493766144,Directed
1075011651366199296,340394880,Directed
844152803991994368,25213966,Directed
1011817655957893120,17367248,Directed
1011817655957893120,119411882,Directed
978091613036560384,487119609,Directed
1943363076,2920033789,Directed
543981616,5685812,Directed
1131847753393475584,865313860370264064,Directed
280350318,17367248,Directed
970633921607192576,1075011651366199296,Directed
2177994343,1175299088,Directed
503776268,308613286,Directed
15969459,305435784,Directed
1190962459374489600,4263007693,Directed
52186707,159879135,Directed
1132890775891505152,15754281,Directed
496229951,2445765961,Directed
924173288409939968,2768557727,Directed
955039188264603648,1260514195,Directed
1131854274223366144,2768557727,Directed
1611951505,25084916,Directed
1014914504314925056,487119609,Directed
145686963,284205655,Directed
111366242,3062012287,Directed
733994123678490624,34677653,Directed
1011817655957893120,220139885,Directed
1075011651366199296,2933519596,Directed
17774791,2875682379,Directed
857955524,1134925528740159488,Directed
20163265,128700677,Directed
14778204,525529406,Directed
1011817655957893120,1099771031290593280,Directed
2525480741,235261861,Directed
68823009,13074042,Directed
875560804229230592,788898706586275840,Directed
52186707,8363812,Directed
343573021,503776268,Directed
1174614907888816128,71684691,Directed
2933447393,487119609,Directed
1026290610947248128,1241814552,Directed
1011817655957893120,1720066448,Directed
892281014,10671602,Directed
1011817655957893120,248627231,Directed
127573172,82407578,Directed
2283771,14591071,Directed
69133574,235261861,Directed
955709459065659392,3065972386,Directed
1068951084,1068951084,Directed
1011817655957893120,1205899746,Directed
3867945679,2279320206,Directed
3395637394,1014914504314925056,Directed
1011817655957893120,987034922933276672,Directed
803156,102004715,Directed
377605657,503776268,Directed
53833682,48707597,Directed
226088003,844152803991994368,Directed
983470194982088704,68583134,Directed
493616041,894518852,Directed
1075011651366199296,140195436,Directed
1011817655957893120,23760451,Directed
729850502951804928,4338452835,Directed
26005455,48707597,Directed
305435784,39010299,Directed
3135065705,176179746,Directed
1011817655957893120,345609141,Directed
235262823,976418851452870656,Directed
1011817655957893120,418025484,Directed
735555667965136896,4263007693,Directed
1011817655957893120,68340540,Directed
831398755920445440,235261861,Directed
868665666,47332433,Directed
83862233,316842679,Directed
543855469,4338452835,Directed
1038551897634787328,345609141,Directed
1011817655957893120,717312300529618944,Directed
1075011651366199296,1324960710,Directed
755517198102388736,34677653,Directed
1190726565073522688,1004225337163747328,Directed
1011817655957893120,6245822,Directed
212192216,212192216,Directed
53833682,207166307,Directed
199246924,15754281,Directed
925683142312235008,3867945679,Directed
1110127915,974140999118319616,Directed
310759300,1212465001,Directed
435192098,75958753,Directed
785992587437944832,2344530218,Directed
752974124,18776647,Directed
493616041,1134925528740159488,Directed
2427296264,2912107471,Directed
3092381638,9695312,Directed
750554018,342250615,Directed
1140765066,2933519596,Directed
1026290610947248128,3030511365,Directed
924173288409939968,3065972386,Directed
773510163709984768,2344530218,Directed
978091613036560384,827801822,Directed
1011817655957893120,352837463,Directed
15952129,611597719,Directed
1189045570553483264,2369530147,Directed
11963792,3030511365,Directed
159474803,1327266882,Directed
3412916241,543981616,Directed
1174614907888816128,2344530218,Directed
2365729350,885953601067208704,Directed
1011817655957893120,82511170,Directed
156959224,543981616,Directed
701090024968749056,974140999118319616,Directed
1075011651366199296,6245822,Directed
1011817655957893120,152352020,Directed
773228916777611264,207166307,Directed
1204128767251230720,3062012287,Directed
973955318987210752,3199856542,Directed
179262670,974140999118319616,Directed
796122110292819968,2344530218,Directed
3165455166,308613286,Directed
3065738848,750554018,Directed
274923890,202232362,Directed
1004225337163747328,4263007693,Directed
190179815,25213966,Directed
3867945679,258834617,Directed
2259569294,3065972386,Directed
1014928101036437504,14505838,Directed
1011817655957893120,295940181,Directed
1004225337163747328,1068951084,Directed
137795666,14145371,Directed
2458153957,236936450,Directed
1190726565073522688,1014914504314925056,Directed
3867945679,1623993750,Directed
16728586,235261861,Directed
55594732,82124446,Directed
3298237454,4695216853,Directed
2499047479,1165314053641854976,Directed
3237259220,1324960710,Directed
925683142312235008,827801822,Directed
1066962987276103680,974140999118319616,Directed
1143001067963076608,10671602,Directed
1207703582784577536,770490229769789440,Directed
318466467,13074042,Directed
416910461,2445765961,Directed
737142202481016832,487119609,Directed
35794978,960947423320326144,Directed
924173288409939968,487119609,Directed
1125940251397169152,503776268,Directed
793224812084678656,4338452835,Directed
1431013098,865939268623097856,Directed
74735972,1086037534176473088,Directed
415779762,2344530218,Directed
1210467666571546624,2429051735,Directed
1011817655957893120,1092009135598637056,Directed
4346029757,1099771031290593280,Directed
958257292943572992,2768557727,Directed
1064108650271309824,48707597,Directed
791719318320979968,2973406683,Directed
1011817655957893120,236936450,Directed
3240601754,2369530147,Directed
14629263,1241814552,Directed
710123736175783936,15754281,Directed
706793413853757440,2330223926,Directed
3395637394,2920033789,Directed
1130449033,487833518,Directed
390722263,1148456420918157312,Directed
1070035793312387072,1241814552,Directed
874456737889361920,503776268,Directed
59057485,3062012287,Directed
1004225337163747328,16403618,Directed
161366031,47332433,Directed
235232210,235262823,Directed
3867945679,827801822,Directed
92026573,2369530147,Directed
901703457362477056,1210467666571546624,Directed
60612671,1014914504314925056,Directed
611597719,13074042,Directed
1066962987276103680,1183885034220150784,Directed
3075778559,169974815,Directed
2511247075,13074042,Directed
92026573,71684691,Directed
1636672459,1134925528740159488,Directed
10915042,2773444862,Directed
1205152848,525529406,Directed
801484971311595520,226310002,Directed
1967299554,1324960710,Directed
368551889,1241814552,Directed
812555214024740864,2835660901,Directed
1011817655957893120,74735972,Directed
34677653,169974815,Directed
950592744426110976,894518852,Directed
955709459065659392,4263007693,Directed
1011817655957893120,862314906544218112,Directed
1270025862,49427323,Directed
3293687620,226310002,Directed
1010151737418608640,345609141,Directed
1017057536430796800,2973406683,Directed
2762530572,13074042,Directed
2292388388,10671602,Directed
1075011651366199296,125499050,Directed
1882066740,1175299088,Directed
796122110292819968,974140999118319616,Directed
3867945679,487119609,Directed
924173288409939968,4263007693,Directed
1094617956632403968,3065972386,Directed
827996690397462528,235261861,Directed
1000051374346985472,176883031,Directed
983470194982088704,3092381638,Directed
904618028087816192,827801822,Directed
2259569294,2369530147,Directed
846721285,226310002,Directed
919744697551253504,4759319375,Directed
1011817655957893120,43139414,Directed
250305664,27195114,Directed
917754956182020096,4263007693,Directed
2409201906,14505838,Directed
1400489058,890677933,Directed
876477138685239296,709810556543238144,Directed
2219758122,791719318320979968,Directed
3395637394,71684691,Directed
1583435396,2369530147,Directed
241445758,3062012287,Directed
101366533,4338452835,Directed
1882066740,2788341922,Directed
1011817655957893120,1963265239,Directed
145686963,1152072557631168512,Directed
1006806146974437376,108979413,Directed
1011817655957893120,1324960710,Directed
2714351574,2242987496,Directed
710800359120183296,1134925528740159488,Directed
199302553,1009528981589250048,Directed
1904357113,34677653,Directed
240051701,235261861,Directed
1011817655957893120,36155311,Directed
4634386828,177729631,Directed
188423774,188423774,Directed
823520005706883072,267113991,Directed
904724501589622784,70736359,Directed
873355517195730944,1602764971,Directed
877122703,487119609,Directed
1011817655957893120,18129188,Directed
2789733414,71234717,Directed
2365729350,176883031,Directed
317246674,235261861,Directed
1011817655957893120,840603285283328000,Directed
1131847753393475584,273781698,Directed
1112797311258644480,235261861,Directed
1206727611168124928,4263007693,Directed
1183885034220150784,4759319375,Directed
2349907753,20542737,Directed
1011817655957893120,108979413,Directed
3395637394,3867945679,Directed
750892662224453632,983470194982088704,Directed
1011817655957893120,266997926,Directed
921269952,960947423320326144,Directed
1011817655957893120,1132243872,Directed
2895746039,48707597,Directed
1075011651366199296,970633921607192576,Directed
847900584980078592,50186014,Directed
2852511328,894518852,Directed
1958816220,2920033789,Directed
842956176958476288,827801822,Directed
970633921607192576,235261861,Directed
1011817655957893120,1021492252135383040,Directed
3001243744,894518852,Directed
1206197630394490880,4263007693,Directed
50782791,3863970262,Directed
1197802938846121984,3347998991,Directed
2455763407,256395922,Directed
733994123678490624,844152803991994368,Directed
769358539844268032,71684691,Directed
543855469,48707597,Directed
23247501,712454533943857152,Directed
1078853845739028480,1241814552,Directed
877122703,2768557727,Directed
700587741,2242987496,Directed
2920033789,487119609,Directed
822474323436929024,966647113525407744,Directed
906345171402575872,201295507,Directed
345609141,789188450318639104,Directed
710123736175783936,487119609,Directed
543855469,57903417,Directed
983470194982088704,1165314053641854976,Directed
170793415,169974815,Directed
275409235,2445765961,Directed
1011817655957893120,202432028,Directed
1011817655957893120,2773863188,Directed
1097907088905457664,827801822,Directed
1127829883013361664,3867945679,Directed
1011817655957893120,2464731932,Directed
2587693555,4338452835,Directed
17927372,235261861,Directed
1064108650271309824,2476114508,Directed
1011817655957893120,82124446,Directed
44695301,1175299088,Directed
1270025862,1324960710,Directed
47332433,235261861,Directed
3116196557,1132243872,Directed
1097907088905457664,3065972386,Directed
933029151983861760,22600469,Directed
185571406,352684272,Directed
1148456420918157312,34677653,Directed
1011817655957893120,17925320,Directed
868665666,371974097,Directed
1121812733857370112,20664366,Directed
14464195,14056108,Directed
806144843156221952,894518852,Directed
1004225337163747328,1131854274223366144,Directed
222199293,1132243872,Directed
2469549048,308613286,Directed
322886464,525529406,Directed
66804129,69133574,Directed
1011817655957893120,14159148,Directed
824070649073188864,827801822,Directed
1152052858721918976,71684691,Directed
534563976,534563976,Directed
958257292943572992,827801822,Directed
1210676077468823552,1002212251,Directed
1011817655957893120,2429051735,Directed
978091613036560384,71684691,Directed
2745567077,894518852,Directed
923513734831755264,212192216,Directed
1143001067963076608,1175299088,Directed
1075011651366199296,548687105,Directed
4746728178,207166307,Directed
1011817655957893120,181238758,Directed
2598008163,308613286,Directed
749287970742472704,3065972386,Directed
1011817655957893120,144592995,Directed
1237502864,2913998913,Directed
1006806146974437376,273200904,Directed
1011817655957893120,1080886552702734336,Directed
2365729350,881869792105422848,Directed
1011817655957893120,19448058,Directed
1109702822944231424,960947423320326144,Directed
949311959735791616,1260514195,Directed
779287181823270912,1134925528740159488,Directed
2830422401,2369530147,Directed
924173288409939968,827801822,Directed
1011817655957893120,140195436,Directed
1075011651366199296,923513734831755264,Directed
1063506283830095872,844152803991994368,Directed
75958753,2906036650,Directed
1011817655957893120,77442727,Directed
933029151983861760,312295459,Directed
1075011651366199296,16728586,Directed
744776302591303680,3065972386,Directed
971620109197312000,4338452835,Directed
4908885163,4263007693,Directed
9735202,226310002,Directed
1011817655957893120,2283771,Directed
1075011651366199296,789188450318639104,Directed
103079601,2445765961,Directed
1075011651366199296,814826774,Directed
51798900,1038551897634787328,Directed
313525664,534563976,Directed
467571920,108979413,Directed
1174614907888816128,48707597,Directed
2534137042,17778401,Directed
1075011651366199296,10915042,Directed
779280476485943296,326077427,Directed
919744697551253504,1320130406,Directed
1209232959410073600,69133574,Directed
93960358,1068951084,Directed
1329937658,2344530218,Directed
1011817655957893120,4695216853,Directed
760870811494297600,1058528409331085312,Directed
1284058508,974707679791927296,Directed
930871517860319232,10671602,Directed
3409901933,3409901933,Directed
1075011651366199296,1269440827,Directed
783965762167902208,894518852,Directed
1011817655957893120,1858383722,Directed
1006806146974437376,931042575158513664,Directed
301687349,27195114,Directed
1181219776082911232,2335620763,Directed
749287970742472704,827801822,Directed
1112669391395717120,920624801647157248,Directed
1011817655957893120,758273142489952256,Directed
22191337,206645598,Directed
3233909218,550048264,Directed
997138255719161856,128042269,Directed
1011817655957893120,199302553,Directed
597868047,960947423320326144,Directed
1097907088905457664,2920033789,Directed
769358539844268032,3062012287,Directed
823520005706883072,18068926,Directed
1136370591517290496,71684691,Directed
266696234,48707597,Directed
1241814552,5685812,Directed
1035422540166967296,3867945679,Directed
28766576,970633921607192576,Directed
1725586944,46245868,Directed
984892305021730816,2768557727,Directed
1164834321171009536,400409011,Directed
3092381638,4695216853,Directed
127774379,34677653,Directed
343573021,1132243872,Directed
733994123678490624,169974815,Directed
1579555238,733994123678490624,Directed
719865592258379776,894518852,Directed
1066962987276103680,50186014,Directed
826097054342594560,207166307,Directed
54091564,2344530218,Directed
2305295138,308613286,Directed
709564705304498176,2369530147,Directed
2933447393,254107028,Directed
1075011651366199296,326077427,Directed
918107416704765952,235261861,Directed
757023353253224448,48707597,Directed
2962427036,2445765961,Directed
793224812084678656,974140999118319616,Directed
1011817655957893120,79491826,Directed
179262670,48707597,Directed
836526073340801024,1067369677,Directed
812555214024740864,71684691,Directed
523509803,894518852,Directed
1072909860642148352,4263007693,Directed
710123736175783936,3065972386,Directed
791719318320979968,13074042,Directed
1953297788,912387191548121088,Directed
1075011651366199296,20664366,Directed
10915042,627909509,Directed
3237259220,844152803991994368,Directed
1075011651366199296,346069550,Directed
974707679791927296,13334762,Directed
1426690610,2499047479,Directed
70137164,407200271,Directed
1185419235968700416,5402612,Directed
794243283442692096,974140999118319616,Directed
1011817655957893120,10915042,Directed
144104581,2440610314,Directed
95190196,169974815,Directed
1152052858721918976,827801822,Directed
1011817655957893120,2840658614,Directed
924173288409939968,2920033789,Directed
339948520,1568606814,Directed
3307397045,2768557727,Directed
1011817655957893120,27195114,Directed
3395637394,2768557727,Directed
971620109197312000,48707597,Directed
2895746039,2344530218,Directed
1131854274223366144,827801822,Directed
701133569406726144,974140999118319616,Directed
44695301,15367467,Directed
296634911,2446432153,Directed
503776268,1132243872,Directed
1011817655957893120,20163265,Directed
1136370591517290496,827801822,Directed
1823987821,1168003974,Directed
1011817655957893120,197662233,Directed
983470194982088704,1203106665551269888,Directed
179262670,207166307,Directed
912761895685419008,308613286,Directed
54091564,4338452835,Directed
13998882,525529406,Directed
1213156521216884736,3867945679,Directed
1011817655957893120,3412916241,Directed
1143001067963076608,974140999118319616,Directed
14883641,843851804093956096,Directed
2435967874,1080886552702734336,Directed
1011817655957893120,241965996,Directed
1011817655957893120,1058528409331085312,Directed
930871517860319232,1175299088,Directed
709564705304498176,3867945679,Directed
1143001067963076608,15821353,Directed
1068913287423766528,2344530218,Directed
112026753,1823987821,Directed
862132491146203136,14505838,Directed
971620109197312000,1004225337163747328,Directed
1018459979047624704,1018459979047624704,Directed
776596952058388480,14351134,Directed
91424098,256395922,Directed
1011817655957893120,404405090,Directed
893189150190346240,71684691,Directed
1011817655957893120,3448770088,Directed
1174614907888816128,15754281,Directed
102377858,128042269,Directed
3146740677,3065972386,Directed
41130861,256395922,Directed
1052466800984764416,1568606814,Directed
1007347536716234752,973955318987210752,Directed
415863443,235261861,Directed
1011817655957893120,22647853,Directed
1121783892803899392,1014914504314925056,Directed
1014914504314925056,827801822,Directed
3509153594,974140999118319616,Directed
211316225,827801822,Directed
2365729350,156174036,Directed
3651992175,71684691,Directed
1190726565073522688,2920033789,Directed
1075011651366199296,2544177302,Directed
125325214,235261861,Directed
2830187256,1151931381888573440,Directed
2223779250,1583257748,Directed
2283771,89378676,Directed
1943363076,1014914504314925056,Directed
3065738848,1068951084,Directed
1075011651366199296,374659701,Directed
1068913287423766528,4338452835,Directed
1011817655957893120,946193338889318400,Directed
1033970806097895424,2435407770,Directed
1066962987276103680,48707597,Directed
3320318445,1324960710,Directed
103516223,960947423320326144,Directed
1198209121394319360,974140999118319616,Directed
3240601754,3062012287,Directed
257757365,68340540,Directed
3131302497,2445765961,Directed
190179815,844152803991994368,Directed
595286659,13074042,Directed
190197157,844152803991994368,Directed
299486953,28158354,Directed
162285784,12514782,Directed
128042269,128042269,Directed
1115955007,6245822,Directed
1011817655957893120,76515242,Directed
919744697551253504,2773444862,Directed
885868202554773504,1014914504314925056,Directed
1011817655957893120,253412938,Directed
742831365914263552,3224696267,Directed
983470194982088704,128042269,Directed
812555214024740864,487119609,Directed
921269952,1148456420918157312,Directed
1011817655957893120,2427666512,Directed
1006806146974437376,9308212,Directed
830130240793899008,3867945679,Directed
400409011,2242987496,Directed
80719166,3030511365,Directed
769358539844268032,1014914504314925056,Directed
1075011651366199296,28766576,Directed
749287970742472704,1014914504314925056,Directed
1075011651366199296,317271050,Directed
83336535,15754281,Directed
24914741,68746721,Directed
749287970742472704,3867945679,Directed
76878197,2476114508,Directed
885513434569355264,3065972386,Directed
133004518,4263007693,Directed
24228154,235261861,Directed
1075011651366199296,25213966,Directed
1011817655957893120,285614027,Directed
1121812733857370112,17369964,Directed
1823987821,960947423320326144,Directed
368551889,503776268,Directed
2587693555,2344530218,Directed
318466467,960947423320326144,Directed
2331871578,407200271,Directed
2961659266,611597719,Directed
904618028087816192,3062012287,Directed
1191546768107945984,23378774,Directed
796066121518645248,57903417,Directed
919744697551253504,10671602,Directed
2259569294,827801822,Directed
1174982905728249856,2768557727,Directed
2596714112,342250615,Directed
621147754,2435407770,Directed
3693824417,920624801647157248,Directed
853033899307433984,392977409,Directed
3237259220,34677653,Directed
2279320206,2369530147,Directed
1011817655957893120,185571406,Directed
755726,16170253,Directed
1967299554,844152803991994368,Directed
474145944,312265968,Directed
157250989,1175299088,Directed
737142202481016832,2920033789,Directed
83336535,4263007693,Directed
1011817655957893120,791719318320979968,Directed
1192142544425099264,1260514195,Directed
21178908,308613286,Directed
1006806146974437376,33861734,Directed
3197518417,487119609,Directed
583673433,894518852,Directed
1152052858721918976,2768557727,Directed
92026573,2920033789,Directed
1320130406,235261861,Directed
893189150190346240,2369530147,Directed
2445564477,2912107471,Directed
1049311101136117760,285783267,Directed
1132243872,503776268,Directed
2830422401,487119609,Directed
1075011651366199296,1151931381888573440,Directed
20467154,2499047479,Directed
466062053,235261861,Directed
1431013098,1084855878728077312,Directed
1129654086859517952,235261861,Directed
1075011651366199296,14159148,Directed
1011817655957893120,390731779,Directed
898040958037753856,2521441274,Directed
1011817655957893120,4263007693,Directed
706228630708482048,207166307,Directed
543981616,951169512925097984,Directed
246027111,308613286,Directed
9735202,144592995,Directed
1596489572,308613286,Directed
18356096,2912107471,Directed
2435407770,2435407770,Directed
1004225337163747328,1174614907888816128,Directed
875924594468802560,1067853669343744000,Directed
3197518417,2768557727,Directed
828330692564103168,3867945679,Directed
3322990754,5685812,Directed
296634911,985315437037740032,Directed
83862233,1392826357,Directed
1011817655957893120,844152803991994368,Directed
2920033789,3062012287,Directed
708559276596453376,1202170936721657856,Directed
543981616,1237502864,Directed
884114729626550272,862314906544218112,Directed
1147148182540955648,894518852,Directed
19994927,844152803991994368,Directed
39615607,400409011,Directed
1011817655957893120,94667885,Directed
1066962987276103680,827801822,Directed
1011817655957893120,128042269,Directed
567537377,3199856542,Directed
2283771,203682861,Directed
46245868,13074042,Directed
245217900,25213966,Directed
17270684,2445765961,Directed
1066962987276103680,71684691,Directed
1132890775891505152,974140999118319616,Directed
103541806,149000021,Directed
3229475660,960947423320326144,Directed
37321213,2445765961,Directed
26005455,974140999118319616,Directed
1898418108,1388496048,Directed
885513434569355264,71684691,Directed
1064108650271309824,15754281,Directed
2846283500,2344530218,Directed
955039188264603648,4263007693,Directed
1089685646988402688,82124446,Directed
1011817655957893120,894489891555422208,Directed
1210467666571546624,63219442,Directed
1081055750,105127409,Directed
760870811494297600,838910660469735424,Directed
1064108650271309824,705566720132403200,Directed
1136370591517290496,2369530147,Directed
737142202481016832,3062012287,Directed
1174614907888816128,482314645,Directed
1965998539,974140999118319616,Directed
1004225337163747328,4908885163,Directed
729850502951804928,2476114508,Directed
1075011651366199296,5685812,Directed
415779762,974140999118319616,Directed
828330692564103168,487119609,Directed
129218500,10671602,Directed
1089680935,61005910,Directed
1094617956632403968,2768557727,Directed
1011817655957893120,3190738517,Directed
1011817655957893120,2300614526,Directed
1011817655957893120,16569802,Directed
1943363076,827801822,Directed
3292818645,974140999118319616,Directed
70137164,20444825,Directed
3199856542,13074042,Directed
1011817655957893120,2905624932,Directed
893189150190346240,487119609,Directed
76878197,2344530218,Directed
1075011651366199296,2973406683,Directed
148439712,487119609,Directed
1011817655957893120,352684272,Directed
1011817655957893120,265902729,Directed
930871517860319232,3065972386,Directed
314998449,2241662364,Directed
172407756,503776268,Directed
1011817655957893120,130241862,Directed
877122703,2369530147,Directed
977295606367494144,1134925528740159488,Directed
2219758122,2865404679,Directed
294851207,1000991504591212544,Directed
1014914504314925056,2369530147,Directed
822474323436929024,2375369748,Directed
1011817655957893120,627909509,Directed
1156425368133414912,340394880,Directed
889857651676459008,2435407770,Directed
1036015024152752128,44196397,Directed
1011817655957893120,55129680,Directed
112026753,1067369677,Directed
3341906019,2912107471,Directed
296634911,316842679,Directed
75908507,254147480,Directed
25015865,4263007693,Directed
784790210349502464,308613286,Directed
740558578709209088,2167059661,Directed
1386338574,177838266,Directed
46245868,235261861,Directed
1209232959410073600,235261861,Directed
1011817655957893120,6866582,Directed
1011817655957893120,2440610314,Directed
968566761674207232,108660744,Directed
1011817655957893120,102004715,Directed
2186540377,2840786109,Directed
3347998991,3230388598,Directed
1203825050476072960,2440258777,Directed
466400265,198322962,Directed
385573872,974140999118319616,Directed
712454533943857152,827984604,Directed
2830301418,4263007693,Directed
1049311101136117760,482401730,Directed
307229074,295344317,Directed
971620109197312000,971620109197312000,Directed
1075011651366199296,705566720132403200,Directed
1193623832713682944,899690604,Directed
1011817655957893120,2361771812,Directed
1329937658,207166307,Directed
2409201906,1205152848,Directed
1163887878566318080,15754281,Directed
211316225,3867945679,Directed
1011817655957893120,14792079,Directed
253412938,815555071517872128,Directed
47332433,2973406683,Directed
496593755,534563976,Directed
2339161019,207166307,Directed
1579555238,1579555238,Directed
2367325524,1241814552,Directed
935932922,2344530218,Directed
150055226,960947423320326144,Directed
1011817655957893120,267255057,Directed
1174614907888816128,2369530147,Directed
893189150190346240,1014914504314925056,Directed
1011817655957893120,24914741,Directed
973955318987210752,3230388598,Directed
2834760033,48707597,Directed
10552072,169974815,Directed
145686963,50579258,Directed
1011817655957893120,212192216,Directed
1241814552,46245868,Directed
59773247,899690604,Directed
1210467666571546624,19612436,Directed
257757365,110427212,Directed
66804129,2254561,Directed
1534730383,70736359,Directed
766431397,1260514195,Directed
24914741,725006657424490496,Directed
1131854274223366144,3867945679,Directed
3092381638,137712607,Directed
2499047479,235261861,Directed
368551889,862642152,Directed
1035422540166967296,2768557727,Directed
1075011651366199296,827984604,Directed
1374177660,2568371033,Directed
1011817655957893120,8172972,Directed
710123736175783936,4263007693,Directed
9202502,13074042,Directed
235698448,14505838,Directed
2565809797,960947423320326144,Directed
60612671,827801822,Directed
1011817655957893120,19539923,Directed
3146740677,2920033789,Directed
452355286,10671602,Directed
1011817655957893120,423847851,Directed
734895726635929600,12514782,Directed
264133254,1132243872,Directed
709564705304498176,108920155,Directed
2525480741,13074042,Directed
789800603828363264,4338452835,Directed
1011817655957893120,34286487,Directed
923513734831755264,19302389,Directed
951706395983855616,974140999118319616,Directed
2283771,1493169601,Directed
1140228509509586944,2303856248,Directed
92026573,15754281,Directed
1011817655957893120,32264463,Directed
1011817655957893120,31017151,Directed
1189324654495838208,128372940,Directed
3146740677,2369530147,Directed
846721285,4338452835,Directed
3240601754,3867945679,Directed
9202502,235261861,Directed
2446400162,235261861,Directed
709564705304498176,2344530218,Directed
879783542498217984,1068951084,Directed
930871517860319232,3867945679,Directed
1943363076,71684691,Directed
1163887878566318080,4263007693,Directed
487591585,2344530218,Directed
116995067,974140999118319616,Directed
1174982905728249856,827801822,Directed
2279320206,487119609,Directed
2480714952,326077427,Directed
162285784,267113991,Directed
1611951505,933170624,Directed
95190196,844152803991994368,Directed
